STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,MATERIAL,Materials,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ISL,Iceland,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,4.454,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,IRL,Ireland,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,134.295,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ITA,Italy,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,1261.179,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LVA,Latvia,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,10.339,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LTU,Lithuania,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,27.14,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LUX,Luxembourg,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,9.956,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,NLD,Netherlands,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,346.84,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,NOR,Norway,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,8.55,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,POL,Poland,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,581.731,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,PRT,Portugal,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,212.366,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SVK,Slovak Republic,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,86.546,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SVN,Slovenia,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,28.406,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ESP,Spain,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,437.409,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SWE,Sweden,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,538.119,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,TUR,Türkiye,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,152.588,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BGR,Bulgaria,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,94.682,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HRV,Croatia,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,50.543,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ROU,Romania,A,Annual,GEN,Waste generated,T,Tonnes,OTHER,Other non-ferrous metals,2020,,78.811,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUT,Austria,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,2285.803,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BEL,Belgium,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,2343.821,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CHL,Chile,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2019,,215.9247545,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CHL,Chile,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,127.083400837,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CHL,Chile,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2021,,240.813507781,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CZE,Czechia,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,3802.347,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,DNK,Denmark,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,921.429,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EST,Estonia,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,464.785,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,FIN,Finland,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,320.291,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,FRA,France,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,11200,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,DEU,Germany,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,9580.935,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,GRC,Greece,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,759.408,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HUN,Hungary,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,940.036,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ISL,Iceland,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,67.613,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,IRL,Ireland,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,197.994,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ITA,Italy,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,9218.28,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LVA,Latvia,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,40.941,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LTU,Lithuania,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,611.042,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LUX,Luxembourg,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,171.755,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,NLD,Netherlands,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,1885.981,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,NOR,Norway,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,66.157,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,POL,Poland,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,6837.827,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,PRT,Portugal,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,1874.063,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SVN,Slovenia,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,391.441,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ESP,Spain,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,4662.619,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SWE,Sweden,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,1529.327,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,TUR,Türkiye,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,1813.95,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BGR,Bulgaria,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,689.52,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HRV,Croatia,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,717.9,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ROU,Romania,A,Annual,GEN,Waste generated,T,Tonnes,FERROUS,Ferrous metals,2020,,1577.122,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUT,Austria,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,0,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BEL,Belgium,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,424.518,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,COL,Colombia,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2019,,1212.6265756348,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,COL,Colombia,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,1143.1394860916,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CZE,Czechia,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,343.168,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,DNK,Denmark,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,408.02,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EST,Estonia,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,16.781,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,FIN,Finland,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,134.473,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,DEU,Germany,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,533.997,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,GRC,Greece,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,61.533,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HUN,Hungary,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,180.43,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ISL,Iceland,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,7.217,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,IRL,Ireland,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,185.688,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ITA,Italy,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,717.023,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LVA,Latvia,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,65.393,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LTU,Lithuania,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,163.815,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,LUX,Luxembourg,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,6.67,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,NLD,Netherlands,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,607.839,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,NOR,Norway,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,496.637,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,POL,Poland,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,191.226,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,PRT,Portugal,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,211.35,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SVK,Slovak Republic,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,402.361,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SVN,Slovenia,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,72.632,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ESP,Spain,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,628.188,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,SWE,Sweden,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,679.158,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,TUR,Türkiye,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,727.141,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BGR,Bulgaria,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,202.511,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HRV,Croatia,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,89.894,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ROU,Romania,A,Annual,GEN,Waste generated,T,Tonnes,METAL,All metals,2020,,130.212,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,AUT,Austria,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2020,,11465.71,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,BEL,Belgium,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2020,,20788.01,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,CZE,Czechia,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2020,,6505.094,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,DNK,Denmark,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2020,,3780.148,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,EST,Estonia,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2020,,796.502,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,FIN,Finland,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2020,,1210.595,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,FRA,France,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2020,,61223.33,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,DEU,Germany,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2020,,89279.2,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,GRC,Greece,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2020,,3404.364,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,HUN,Hungary,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2020,,2450.472,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ISL,Iceland,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2020,,412.987,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,IRL,Ireland,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2020,,1500.689,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_WSTREAMS@DF_WSTREAMS(1.0),"Waste - Selected waste streams: generation, recovery and recycling",I,ITA,Italy,A,Annual,GEN,Waste generated,T,Tonnes,MASONRY,Masonry materials,2020,,46195.68,,A,Normal value,3,Thousands,2,Two
